material,plant,demand_date,mrp_element,change_quantity,total_quantity,storage_location,supplier_nr,planner,line_index
8075179-08,MC10,12/06/21,SchAgr,3,5,,18551914,177,69
8075179-08,MC10,12/06/21,SchAgr,3,6,,18551914,177,69
8075179-08,MC10,12/06/21,SchAgr,3,6,,18551914,177,70
8075179-08,MC10,12/06/21,SchAgr,3,6,,18551914,177,70
8075179-08,MC10,12/06/21,SchAgr,3,11,,18551914,177,142
8075179-08,MC10,12/06/21,SchAgr,3,10,,18551914,177,142
8075179-08,MC10,12/06/21,SchAgr,3,10,,18551914,177,143
8075179-08,MC10,12/06/21,IndReq,-6,5,,,177,143
8075179-08,MC10,12/06/21,IndReq,-6,4,,,177,143
8075179-08,MC10,12/06/21,IndReq,-6,4,,,177,144
8075179-08,MC10,12/06/21,SchAgr,6,12,,18551914,177,146
8075179-08,MC10,12/06/21,IndReq,-7,1,,,177,146
8075179-08,MC10,12/06/21,IndReq,-6,6,,,177,147
8075179-08,MC10,12/06/21,SchAgr,3,12,,18551914,177,148
8075179-08,MC10,12/06/21,SchAgr,6,12,,18551914,177,148
8075179-08,MC10,12/06/21,SchAgr,6,12,,18551914,177,148
8075179-08,MC10,12/06/21,IndReq,-6,6,,,177,149
8075179-08,MC10,12/06/21,IndReq,-7,5,,,177,149
8075179-08,MC10,12/06/21,IndReq,-6,6,,,177,149
8075179-08,MC10,12/06/21,SchAgr,6,13,,18551914,177,151
8075179-08,MC10,12/06/21,IndReq,-7,6,,,177,152
8075179-08,MC10,12/06/21,SchAgr,3,11,,18551914,177,152
8075179-08,MC10,12/06/21,IndReq,-6,5,,,177,153
8075179-08,MC10,12/06/21,SchAgr,6,15,,18551914,177,155
8075179-08,MC10,12/06/21,SchAgr,9,15,,18551914,177,155
8075179-08,MC10,12/06/21,IndReq,-7,8,,,177,156
8075179-08,MC10,12/06/21,IndReq,-5,10,,,177,156
8075179-08,MC10,12/06/21,SchAgr,6,13,,18551914,177,159
8075179-08,MC10,12/06/21,IndReq,-7,6,,,177,160
8075179-08,MC10,12/07/21,Stock,6,6,,,177,1
8075179-08,MC10,12/07/21,Stock,6,6,,,177,1
8075179-08,MC10,12/07/21,Stock,6,6,,,177,1
8075179-08,MC10,12/07/21,SafeSt,-3,3,,,177,2
8075179-08,MC10,12/07/21,SafeSt,-3,3,,,177,2
8075179-08,MC10,12/07/21,SafeSt,-3,3,,,177,2
8075179-08,MC10,12/07/21,DepReq,-1,2,PLT1,,177,7
8075179-08,MC10,12/07/21,DepReq,-1,2,PLT1,,177,7
8075179-08,MC10,12/07/21,DepReq,-1,2,PLT1,,177,7
8075179-08,MC10,12/07/21,DepReq,-1,2,PLT1,,177,8
8075179-08,MC10,12/07/21,DepReq,-1,2,PLT1,,177,8
8075179-08,MC10,12/07/21,DepReq,-1,2,PLT1,,177,9
8075179-08,MC10,12/07/21,IndReq,-1,8,,,177,10
8075179-08,MC10,12/07/21,IndReq,-1,8,,,177,18
8075179-08,MC10,12/07/21,IndReq,-1,9,,,177,19
8075179-08,MC10,12/07/21,IndReq,-1,9,,,177,20
8075179-08,MC10,12/07/21,IndReq,-1,9,,,177,20
8075179-08,MC10,12/07/21,IndReq,-1,9,,,177,21
8075179-08,MC10,12/07/21,IndReq,-1,10,,,177,21
8075179-08,MC10,12/07/21,IndReq,-2,7,,,177,23
8075179-08,MC10,12/07/21,IndReq,-1,9,,,177,24
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,26
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,26
8075179-08,MC10,12/07/21,IndReq,-2,7,,,177,27
8075179-08,MC10,12/07/21,IndReq,-2,7,,,177,29
8075179-08,MC10,12/07/21,IndReq,-2,7,,,177,29
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,30
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,30
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,30
8075179-08,MC10,12/07/21,IndReq,-2,6,,,177,34
8075179-08,MC10,12/07/21,IndReq,-2,6,,,177,36
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,38
8075179-08,MC10,12/07/21,IndReq,-2,6,,,177,38
8075179-08,MC10,12/07/21,IndReq,-2,6,,,177,39
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,40
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,40
8075179-08,MC10,12/07/21,IndReq,-2,8,,,177,44
8075179-08,MC10,12/07/21,IndReq,-1,8,,,177,51
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,52
8075179-08,MC10,12/07/21,IndReq,-1,8,,,177,52
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,53
8075179-08,MC10,12/07/21,IndReq,-1,3,,,177,54
8075179-08,MC10,12/07/21,IndReq,-1,8,,,177,54
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,55
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,55
8075179-08,MC10,12/07/21,IndReq,-1,3,,,177,55
8075179-08,MC10,12/07/21,IndReq,-1,8,,,177,55
8075179-08,MC10,12/07/21,IndReq,-1,6,,,177,55
8075179-08,MC10,12/07/21,IndReq,-1,3,,,177,57
8075179-08,MC10,12/07/21,IndReq,-1,3,,,177,57
8075179-08,MC10,12/07/21,IndReq,-1,6,,,177,57
8075179-08,MC10,12/07/21,IndReq,-1,4,,,177,58
8075179-08,MC10,12/07/21,IndReq,-1,4,,,177,61
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,61
8075179-08,MC10,12/07/21,IndReq,-1,4,,,177,62
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,63
8075179-08,MC10,12/07/21,IndReq,-1,3,,,177,64
8075179-08,MC10,12/07/21,IndReq,-1,4,,,177,65
8075179-08,MC10,12/07/21,IndReq,-1,3,,,177,69
8075179-08,MC10,12/07/21,IndReq,-1,4,,,177,69
8075179-08,MC10,12/07/21,IndReq,-1,4,,,177,70
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,70
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,71
8075179-08,MC10,12/07/21,IndReq,-1,5,,,177,71
8075179-08,MC10,12/07/21,IndReq,-1,3,,,177,74
8075179-08,MC10,12/08/21,Stock,5,5,,,177,1
8075179-08,MC10,12/08/21,Stock,6,6,,,177,1
8075179-08,MC10,12/08/21,Stock,6,6,,,177,1
8075179-08,MC10,12/08/21,SafeSt,-3,3,,,177,2
8075179-08,MC10,12/08/21,SafeSt,-3,2,,,177,2
8075179-08,MC10,12/08/21,SafeSt,-3,3,,,177,2
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,3
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,4
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,4
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,5
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,6
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,6
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,6
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,7
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,7
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,7
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,9
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,9
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,9
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,10
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,10
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,DepReq,-1,2,PLT1,,177,10
8075179-08,MC10,12/08/21,IndReq,-1,3,,,177,11
8075179-08,MC10,12/08/21,IndReq,-2,2,,,177,11
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,11
8075179-08,MC10,12/08/21,IndReq,-2,5,,,177,12
8075179-08,MC10,12/08/21,IndReq,-2,5,,,177,12
8075179-08,MC10,12/08/21,IndReq,-1,1,,,177,12
8075179-08,MC10,12/08/21,IndReq,-2,5,,,177,13
8075179-08,MC10,12/08/21,IndReq,-2,5,,,177,13
8075179-08,MC10,12/08/21,IndReq,-2,5,,,177,13
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,13
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,13
8075179-08,MC10,12/08/21,IndReq,-2,8,,,177,14
8075179-08,MC10,12/08/21,IndReq,-2,6,,,177,19
8075179-08,MC10,12/08/21,IndReq,-2,7,,,177,20
8075179-08,MC10,12/08/21,IndReq,-2,7,,,177,21
8075179-08,MC10,12/08/21,IndReq,-2,7,,,177,21
8075179-08,MC10,12/08/21,IndReq,-2,7,,,177,22
8075179-08,MC10,12/08/21,IndReq,-2,8,,,177,22
8075179-08,MC10,12/08/21,IndReq,-2,7,,,177,25
8075179-08,MC10,12/08/21,IndReq,-3,7,,,177,47
8075179-08,MC10,12/08/21,IndReq,-3,7,,,177,49
8075179-08,MC10,12/08/21,IndReq,-2,6,,,177,52
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,53
8075179-08,MC10,12/08/21,IndReq,-2,6,,,177,53
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,54
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,55
8075179-08,MC10,12/08/21,IndReq,-2,6,,,177,55
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,56
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,56
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,56
8075179-08,MC10,12/08/21,IndReq,-2,6,,,177,56
8075179-08,MC10,12/08/21,IndReq,-2,4,,,177,56
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,58
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,58
8075179-08,MC10,12/08/21,IndReq,-2,4,,,177,58
8075179-08,MC10,12/08/21,IndReq,-1,3,,,177,59
8075179-08,MC10,12/08/21,IndReq,-1,3,,,177,62
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,62
8075179-08,MC10,12/08/21,IndReq,-1,3,,,177,63
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,64
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,65
8075179-08,MC10,12/08/21,IndReq,-1,3,,,177,66
8075179-08,MC10,12/08/21,IndReq,-1,2,,,177,70
8075179-08,MC10,12/08/21,IndReq,-1,3,,,177,70
8075179-08,MC10,12/08/21,IndReq,-1,3,,,177,71
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,71
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,72
8075179-08,MC10,12/08/21,IndReq,-1,4,,,177,72
8075179-08,MC10,12/09/21,Stock,5,5,,,177,1
8075179-08,MC10,12/09/21,Stock,5,5,,,177,1
8075179-08,MC10,12/09/21,Stock,5,5,,,177,1
8075179-08,MC10,12/09/21,SafeSt,-3,2,,,177,2
8075179-08,MC10,12/09/21,SafeSt,-3,2,,,177,2
8075179-08,MC10,12/09/21,SafeSt,-3,2,,,177,2
8075179-08,MC10,12/09/21,ShipNt,3,5,,18551914,177,3
8075179-08,MC10,12/09/21,ShipNt,3,5,,18551914,177,3
8075179-08,MC10,12/09/21,ShipNt,3,5,,18551914,177,3
8075179-08,MC10,12/09/21,ShipNt,3,5,,18551914,177,3
8075179-08,MC10,12/09/21,ShipNt,3,5,,18551914,177,3
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,ShipNt,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,ShipNt,3,5,,18551914,177,4
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,5
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,5
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,6
8075179-08,MC10,12/09/21,----->,0,2,,,177,7
8075179-08,MC10,12/09/21,----->,0,2,,,177,7
8075179-08,MC10,12/09/21,----->,0,2,,,177,7
8075179-08,MC10,12/09/21,----->,0,2,,,177,8
8075179-08,MC10,12/09/21,----->,0,2,,,177,8
8075179-08,MC10,12/09/21,----->,0,2,,,177,8
8075179-08,MC10,12/09/21,----->,0,2,,,177,8
8075179-08,MC10,12/09/21,----->,0,2,,,177,8
8075179-08,MC10,12/09/21,----->,0,2,,,177,8
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,8
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,8
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,8
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,9
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,9
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,9
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,9
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,9
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,11
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,11
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,11
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,11
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,11
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,11
8075179-08,MC10,12/09/21,SchAgr,3,5,,18551914,177,11
8075179-08,MC10,12/09/21,SchAgr,6,9,,18551914,177,12
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,12
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,12
8075179-08,MC10,12/09/21,IndReq,-2,9,,,177,12
8075179-08,MC10,12/09/21,SchAgr,6,11,,18551914,177,13
8075179-08,MC10,12/09/21,SchAgr,6,11,,18551914,177,13
8075179-08,MC10,12/09/21,SchAgr,6,7,,18551914,177,13
8075179-08,MC10,12/09/21,SchAgr,6,11,,18551914,177,14
8075179-08,MC10,12/09/21,SchAgr,6,11,,18551914,177,14
8075179-08,MC10,12/09/21,SchAgr,6,11,,18551914,177,14
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,14
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,14
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,15
8075179-08,MC10,12/09/21,SchAgr,3,9,,18551914,177,20
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,21
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,22
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,22
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,23
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,24
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,26
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,27
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,27
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,28
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,30
8075179-08,MC10,12/09/21,SchAgr,3,10,,18551914,177,30
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,31
8075179-08,MC10,12/09/21,SchAgr,3,9,,18551914,177,35
8075179-08,MC10,12/09/21,SchAgr,3,9,,18551914,177,37
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,39
8075179-08,MC10,12/09/21,SchAgr,3,9,,18551914,177,39
8075179-08,MC10,12/09/21,SchAgr,3,9,,18551914,177,40
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,41
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,41
8075179-08,MC10,12/09/21,SchAgr,3,11,,18551914,177,45
8075179-08,MC10,12/09/21,SchAgr,3,12,,18551914,177,46
8075179-08,MC10,12/09/21,SchAgr,6,13,,18551914,177,46
8075179-08,MC10,12/09/21,SchAgr,6,13,,18551914,177,48
8075179-08,MC10,12/09/21,SchAgr,6,13,,18551914,177,48
8075179-08,MC10,12/09/21,IndReq,-2,11,,,177,49
8075179-08,MC10,12/09/21,SchAgr,6,13,,18551914,177,50
8075179-08,MC10,12/09/21,IndReq,-2,11,,,177,51
8075179-08,MC10,12/09/21,SchAgr,6,14,,18551914,177,52
8075179-08,MC10,12/09/21,SchAgr,6,12,,18551914,177,53
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,54
8075179-08,MC10,12/09/21,IndReq,-1,11,,,177,54
8075179-08,MC10,12/09/21,SchAgr,6,12,,18551914,177,54
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,55
8075179-08,MC10,12/09/21,IndReq,-1,11,,,177,55
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,56
8075179-08,MC10,12/09/21,SchAgr,6,12,,18551914,177,56
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,57
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,57
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,57
8075179-08,MC10,12/09/21,IndReq,-1,11,,,177,57
8075179-08,MC10,12/09/21,SchAgr,6,12,,18551914,177,57
8075179-08,MC10,12/09/21,SchAgr,9,13,,18551914,177,57
8075179-08,MC10,12/09/21,IndReq,-1,11,,,177,58
8075179-08,MC10,12/09/21,IndReq,-1,12,,,177,58
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,59
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,59
8075179-08,MC10,12/09/21,SchAgr,9,13,,18551914,177,59
8075179-08,MC10,12/09/21,SchAgr,6,9,,18551914,177,60
8075179-08,MC10,12/09/21,IndReq,-1,12,,,177,60
8075179-08,MC10,12/09/21,SchAgr,6,9,,18551914,177,63
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,63
8075179-08,MC10,12/09/21,SchAgr,6,9,,18551914,177,64
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,65
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,66
8075179-08,MC10,12/09/21,SchAgr,6,9,,18551914,177,67
8075179-08,MC10,12/09/21,SchAgr,6,8,,18551914,177,71
8075179-08,MC10,12/09/21,SchAgr,6,9,,18551914,177,71
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,72
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,73
8075179-08,MC10,12/09/21,SchAgr,6,10,,18551914,177,73
8075179-08,MC10,12/10/21,Stock,7,7,,,177,1
8075179-08,MC10,12/10/21,Stock,8,8,,,177,1
8075179-08,MC10,12/10/21,Stock,5,5,,,177,1
8075179-08,MC10,12/10/21,SafeSt,-3,2,,,177,2
8075179-08,MC10,12/10/21,SafeSt,-3,5,,,177,2
8075179-08,MC10,12/10/21,SafeSt,-3,4,,,177,2
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,3
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,4
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,4
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,4
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,4
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,4
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,5
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,6
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,6
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,7
8075179-08,MC10,12/10/21,DepReq,-1,1,PLT1,,177,9
8075179-08,MC10,12/10/21,DepReq,-1,1,PLT1,,177,9
8075179-08,MC10,12/10/21,DepReq,-1,1,PLT1,,177,9
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,9
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,9
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,9
8075179-08,MC10,12/10/21,IndReq,-1,1,,,177,10
8075179-08,MC10,12/10/21,IndReq,-1,1,,,177,10
8075179-08,MC10,12/10/21,IndReq,-1,1,,,177,10
8075179-08,MC10,12/10/21,DepReq,-1,1,PLT1,,177,10
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,10
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,10
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,10
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,10
8075179-08,MC10,12/10/21,DepReq,-1,4,PLT1,,177,10
8075179-08,MC10,12/10/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/10/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/10/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/10/21,IndReq,-1,4,,,177,12
8075179-08,MC10,12/10/21,IndReq,-1,4,,,177,12
8075179-08,MC10,12/10/21,IndReq,-1,4,,,177,12
8075179-08,MC10,12/10/21,IndReq,-1,4,,,177,12
8075179-08,MC10,12/10/21,IndReq,-1,4,,,177,12
8075179-08,MC10,12/10/21,IndReq,-3,6,,,177,13
8075179-08,MC10,12/10/21,IndReq,-2,7,,,177,21
8075179-08,MC10,12/10/21,IndReq,-2,8,,,177,22
8075179-08,MC10,12/10/21,IndReq,-2,6,,,177,23
8075179-08,MC10,12/10/21,IndReq,-2,8,,,177,23
8075179-08,MC10,12/10/21,IndReq,-2,8,,,177,23
8075179-08,MC10,12/10/21,IndReq,-2,8,,,177,24
8075179-08,MC10,12/10/21,IndReq,-2,8,,,177,27
8075179-08,MC10,12/10/21,IndReq,-3,9,,,177,47
8075179-08,MC10,12/10/21,IndReq,-3,10,,,177,47
8075179-08,MC10,12/10/21,IndReq,-3,10,,,177,49
8075179-08,MC10,12/10/21,IndReq,-1,10,,,177,50
8075179-08,MC10,12/10/21,IndReq,-1,10,,,177,52
8075179-08,MC10,12/10/21,IndReq,-3,11,,,177,53
8075179-08,MC10,12/10/21,IndReq,-1,10,,,177,55
8075179-08,MC10,12/10/21,IndReq,-1,10,,,177,56
8075179-08,MC10,12/10/21,IndReq,-1,10,,,177,58
8075179-08,MC10,12/10/21,IndReq,-1,10,,,177,59
8075179-08,MC10,12/10/21,IndReq,-1,11,,,177,59
8075179-08,MC10,12/10/21,IndReq,-1,11,,,177,61
8075179-08,MC10,12/11/21,Stock,7,7,,,177,1
8075179-08,MC10,12/11/21,Stock,7,7,,,177,1
8075179-08,MC10,12/11/21,Stock,7,7,,,177,1
8075179-08,MC10,12/11/21,SafeSt,-3,4,,,177,2
8075179-08,MC10,12/11/21,SafeSt,-3,4,,,177,2
8075179-08,MC10,12/11/21,SafeSt,-3,4,,,177,2
8075179-08,MC10,12/11/21,IndReq,-1,0,,,177,10
8075179-08,MC10,12/11/21,IndReq,-1,0,,,177,10
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,1,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,0,,,177,11
8075179-08,MC10,12/11/21,IndReq,-1,4,,,177,12
8075179-08,MC10,12/11/21,IndReq,-2,7,,,177,13
8075179-08,MC10,12/11/21,IndReq,-2,6,,,177,13
8075179-08,MC10,12/11/21,IndReq,-2,6,,,177,13
8075179-08,MC10,12/11/21,IndReq,-6,5,,,177,14
8075179-08,MC10,12/11/21,IndReq,-6,5,,,177,14
8075179-08,MC10,12/11/21,IndReq,-2,5,,,177,14
8075179-08,MC10,12/11/21,IndReq,-1,5,,,177,14
8075179-08,MC10,12/11/21,IndReq,-6,5,,,177,15
8075179-08,MC10,12/11/21,IndReq,-6,5,,,177,15
8075179-08,MC10,12/11/21,IndReq,-6,5,,,177,15
8075179-08,MC10,12/11/21,IndReq,-2,6,,,177,15
8075179-08,MC10,12/11/21,IndReq,-2,6,,,177,15
8075179-08,MC10,12/11/21,IndReq,-6,5,,,177,16
